CAD Event Number,Event Clearance Description,Call Type,Priority,Initial Call Type,Final Call Type,Original Time Queued,Arrived Time,Precinct,Sector,Beat,Blurred_Longitude,Blurred_Latitude
2019000071606,UNABLE TO LOCATE INCIDENT OR COMPLAINANT,911,3,SERVICE - WELFARE CHECK,--SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON,02/26/2019 4:58:52 PM,02/26/2019 6:07:40 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2022000009863,REPORT WRITTEN (NO ARREST),911,2,TRESPASS,--CRISIS COMPLAINT - GENERAL,01/12/2022 9:25:30 PM,01/12/2022 9:32:41 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000188058,REPORT WRITTEN (NO ARREST),911,2,DISTURBANCE,"--ASSAULTS - HARASSMENT, THREATS",07/04/2023 9:36:40 PM,07/05/2023 5:53:30 AM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000258432,ASSISTANCE RENDERED,911,3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT",--SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON,09/06/2023 8:47:08 PM,09/06/2023 9:18:39 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000217742,ASSISTANCE RENDERED,911,3,ORDER  - SERVICE OF DV COURT ORDER,--DV - SERVICE OF COURT ORDER,07/31/2023 5:26:25 PM,07/31/2023 8:56:13 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000107528,REPORT WRITTEN (NO ARREST),911,5,TRU - DISTURBANCE,--DISTURBANCE - OTHER,04/21/2023 12:28:48 PM,04/21/2023 12:29:29 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2019000203510,REPORT WRITTEN (NO ARREST),"TELEPHONE OTHER, NOT 911",1,SUICIDE - CRITICAL,--CRISIS COMPLAINT - GENERAL,06/05/2019 7:18:22 AM,06/05/2019 7:29:26 AM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2022000131127,REPORT WRITTEN (NO ARREST),911,2,DISTURBANCE - DV - NO ASLT,"--DV - ARGUMENTS, DISTURBANCE (NO ARREST)",05/24/2022 5:37:12 PM,05/24/2022 7:54:30 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000043570,ASSISTANCE RENDERED,911,1,UNKNOWN - COMPLAINT OF UNKNOWN NATURE,"--DV - ARGUMENTS, DISTURBANCE (NO ARREST)",02/14/2023 7:35:37 PM,02/14/2023 7:46:43 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000231783,REPORT WRITTEN (NO ARREST),911,2,MVC - HIT AND RUN,--TRAFFIC - MV COLLISION INVESTIGATION,08/13/2023 6:40:21 AM,08/13/2023 7:21:55 AM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2021000248039,FALSE COMPLAINT/UNFOUNDED,ALARM CALL (NOT POLICE ALARM),3,"ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",--ALARM-RESIDENTIAL BURG,09/20/2021 5:25:30 PM,09/20/2021 5:52:22 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2022000332055,REPORT WRITTEN (NO ARREST),911,5,TRU - SUSPICIOUS CIRCUMSTANCES,--SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON,12/12/2022 4:42:52 PM,12/12/2022 6:02:07 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2018000210418,REPORT WRITTEN (NO ARREST),911,2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT",--SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON,06/10/2018 1:19:53 PM,06/10/2018 1:35:34 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2019000100608,FALSE COMPLAINT/UNFOUNDED,ALARM CALL (NOT POLICE ALARM),3,"ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",--ALARM-RESIDENTIAL BURG,03/21/2019 8:55:58 AM,03/21/2019 9:19:21 AM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2018000065041,REPORT WRITTEN (NO ARREST),911,1,DISTURBANCE - DV CRITICAL,"--DV - ARGUMENTS, DISTURBANCE (NO ARREST)",02/21/2018 4:30:32 PM,02/21/2018 4:39:18 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2018000005776,PHYSICAL ARREST MADE,911,1,PROPERTY - DAMAGE,--BURGLARY - UNOCC STRUC ON RESN PROP,01/05/2018 2:56:53 PM,01/05/2018 3:01:23 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2019000322581,FALSE COMPLAINT/UNFOUNDED,ALARM CALL (NOT POLICE ALARM),3,"ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",--ALARM-RESIDENTIAL BURG,08/29/2019 2:59:40 PM,08/29/2019 5:32:40 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2021000336823,PHYSICAL ARREST MADE,911,1,UNKNOWN - COMPLAINT OF UNKNOWN NATURE,--DV - DOMESTIC VIOL/ASLT (ARREST MANDATORY),12/22/2021 4:21:09 PM,12/22/2021 4:31:12 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000184331,REPORT WRITTEN (NO ARREST),911,1,DISTURBANCE - DV CRITICAL,"--DV - ARGUMENTS, DISTURBANCE (NO ARREST)",07/01/2023 1:36:22 PM,07/01/2023 1:46:27 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2023000243574,REPORT WRITTEN (NO ARREST),911,2,DISTURBANCE - DV - NO ASLT,--DISTURBANCE - OTHER,08/23/2023 6:45:37 PM,08/23/2023 8:53:38 PM,EAST,CHARLIE,C3,-122.2891907,47.61706769
2022000179535,REPORT WRITTEN (NO ARREST),911,1,ASLT - DV CRITICAL,--CRISIS COMPLAINT - GENERAL,07/12/2022 7:29:21 AM,07/12/2022 7:38:38 AM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2021000147505,DUPLICATED OR CANCELLED BY RADIO,911,2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS PERSON, VEHICLE, OR INCIDENT",06/14/2021 1:59:57 PM,06/14/2021 2:02:41 PM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2022000242938,UNABLE TO LOCATE INCIDENT OR COMPLAINANT,911,3,"URINATING, DEFECATING IN PUBLIC",--SEX OFFENSES (NON-RAPE) - LEWD CONDUCT,09/11/2022 5:33:09 PM,,EAST,CHARLIE,C3,-122.2897029,47.61764014
2023000067233,REPORT WRITTEN (NO ARREST),911,3,AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,--AUTOMOBILES - AUTO THEFT,03/11/2023 10:54:38 AM,03/11/2023 11:12:43 AM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2019000327709,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",2,SERVICE - WELFARE CHECK,--ASSIST PUBLIC - OTHER (NON-SPECIFIED),09/02/2019 12:01:55 PM,09/02/2019 12:07:06 PM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2018000205636,ASSISTANCE RENDERED,ALARM CALL (NOT POLICE ALARM),3,"ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",--ALARM-RESIDENTIAL BURG,06/07/2018 6:21:22 AM,06/07/2018 6:54:52 AM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2022000175386,REPORT WRITTEN (NO ARREST),911,1,SUICIDE - CRITICAL,--CRISIS COMPLAINT - GENERAL,07/08/2022 8:34:06 AM,07/08/2022 8:44:21 AM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2022000177049,PHYSICAL ARREST MADE,911,2,"LEWD -  (EXPOSING, FLASHING)","--ASSAULTS - HARASSMENT, THREATS",07/09/2022 6:15:00 PM,07/09/2022 7:56:38 PM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2022000261712,REPORT WRITTEN (NO ARREST),911,1,DISTURBANCE - DV CRITICAL,"--DV - ARGUMENTS, DISTURBANCE (NO ARREST)",09/30/2022 9:53:34 AM,09/30/2022 10:02:47 AM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2019000371885,REPORT WRITTEN (NO ARREST),"TELEPHONE OTHER, NOT 911",3,AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,--AUTOMOBILES - AUTO THEFT,10/05/2019 11:55:16 AM,10/05/2019 1:45:35 PM,EAST,CHARLIE,C3,-122.2897029,47.61764014
2023000182050,UNABLE TO LOCATE INCIDENT OR COMPLAINANT,911,2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT",--SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON,06/29/2023 3:24:21 PM,,EAST,CHARLIE,C3,-122.2897029,47.61764014
2023000067240,REPORT WRITTEN (NO ARREST),"TELEPHONE OTHER, NOT 911",3,AUTO RECOVERY,--AUTOMOBILES - RECOVERY (THEFT),03/11/2023 11:01:01 AM,03/11/2023 11:12:55 AM,EAST,CHARLIE,C3,-122.2897029,47.61764014
