"CAD.Event.Number","Event.Clearance.Description","Call.Type","Priority","Initial.Call.Type","Final.Call.Type","Incident.Date","Blurred_Longitude","Blurred_Latitude","broad_category"
2014000373702,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-11-07,-122.27964326,47.63583689,"suspicious"
2014000371689,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","DISTURBANCE - OTHER",2014-11-06,-122.27825757,47.63561762,"disturbance"
2014000371570,"OTHER REPORT MADE","ONVIEW",3,"NUISANCE","DISTURBANCE - OTHER",2014-11-06,-122.28046254,47.6341293,"disturbance"
2014000371421,"REPORT WRITTEN (NO ARREST)","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-11-06,-122.27985981,47.63452937,"suspicious"
2014000371306,"INCIDENT LOCATED, PUBLIC ORDER RESTORED","911",2,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-11-05,-122.27964326,47.63583689,"disturbance"
2014000370435,"ASSISTANCE RENDERED","911",3,"NUISANCE","PROWLER - TRESPASS",2014-11-05,-122.27825757,47.63561762,"disturbance"
2014000370283,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-11-05,-122.27712031,47.63638679,"suspicious"
2014000369909,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-11-04,-122.27825757,47.63561762,"disturbance"
2014000367603,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-11-02,-122.27710074,47.63802564,"traffic"
2014000367084,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2014-11-02,-122.27825757,47.63561762,"theft"
2014000360992,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - ALL OTHER",2014-10-28,-122.27715122,47.63394952,"theft"
2014000355776,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-10-24,-122.27964326,47.63583689,"traffic"
2014000351802,"REPORT WRITTEN (NO ARREST)","911",2,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2014-10-20,-122.27713646,47.63515524,"theft"
2014000341785,"ASSISTANCE RENDERED","911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","DISTURBANCE - OTHER",2014-10-12,-122.27825757,47.63561762,"drug"
2014000341511,"OTHER REPORT MADE","911",2,"LEWD -  (EXPOSING, FLASHING)","PROWLER - TRESPASS",2014-10-12,-122.28046254,47.6341293,"lewd"
2014000340530,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"HARAS - NO BIAS OR THREATS","ASSAULTS - HARASSMENT, THREATS",2014-10-11,-122.27710074,47.63802564,"disturbance"
2014000339230,"NO POLICE ACTION POSSIBLE OR NECESSARY","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2014-10-10,-122.27710074,47.63802564,"suspicious"
2014000339154,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING ROADWAY",2014-10-10,-122.27712031,47.63638679,"traffic"
2014000336695,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - AUTO ACCESSORIES",2014-10-08,-122.27710074,47.63802564,"theft"
2014000336341,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"PARKS VIOLATIONS/CITES (INCLUDES EXCLUSIONS)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-10-08,-122.27712491,47.63607252,"disturbance"
2014000323495,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-09-27,-122.27843979,47.63803331,"traffic"
2014000315759,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",1,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-09-21,-122.27846051,47.63636327,"theft"
2014000315707,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-09-20,-122.27843979,47.63803331,"disturbance"
2014000315364,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-09-20,-122.27710074,47.63802564,"suspicious"
2014000314289,"REPORT WRITTEN (NO ARREST)","911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2014-09-19,-122.27919597,47.63456684,"theft"
2014000313947,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG) - GRAFFITI (INCLUDES GANG)",2014-09-19,-122.27712491,47.63607252,"prop.dmg"
2014000313593,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - THREATS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-09-19,-122.27710074,47.63802564,"disturbance"
2014000312251,"REPORT WRITTEN (NO ARREST)","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2014-09-18,-122.27715122,47.63394952,"disturbance"
2014000311392,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"PROPERTY - DAMAGE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-09-17,-122.2815785,47.63337181,"prop.dmg"
2014000310716,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO - THEFT/LOSS OF PLATES","AUTOMOBILES - LICENSE PLATE(S) THEFT OR LOSS",2014-09-16,-122.27715122,47.63394952,"theft"
2014000304634,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-09-11,-122.27710074,47.63802564,"suspicious"
2014000300962,"ASSISTANCE RENDERED","911",1,"UNKNOWN - ANI/ALI - LANDLINE (INCLUDES OPEN LINE)","DISTURBANCE - OTHER",2014-09-08,-122.27964326,47.63583689,"suspicious"
2014000300781,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2014-09-08,-122.2815785,47.63337181,"theft"
2014000298934,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2014-09-07,-122.27712491,47.63607252,"theft"
2014000294206,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-09-03,-122.2815785,47.63337181,"suspicious"
2014000293199,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2014-09-02,-122.27843979,47.63803331,"theft"
2014000289835,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",1,"UNKNOWN - ANI/ALI - LANDLINE (INCLUDES OPEN LINE)","DISTURBANCE - OTHER",2014-08-30,-122.27825757,47.63561762,"suspicious"
2014000287943,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"OBS - FIGHT - VERBAL/ORAL (NO WEAPONS)","DISTURBANCE - OTHER",2014-08-29,-122.27845274,47.63695621,"disturbance"
2014000285257,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"FIGHT - PHYSICAL (NO WEAPONS)","DISTURBANCE - FIGHT",2014-08-26,-122.27712031,47.63638679,"violence"
2014000282989,"REPORT WRITTEN (NO ARREST)","911",5,"TRU - THEFT","THEFT - CAR PROWL",2014-08-25,-122.27712031,47.63638679,"theft"
2014000282602,"REPORT WRITTEN (NO ARREST)","911",1,"UNKNOWN - ANI/ALI - LANDLINE (INCLUDES OPEN LINE)","THEFT - CAR PROWL",2014-08-24,-122.27990957,47.63394658,"suspicious"
2014000282011,"ASSISTANCE RENDERED","911",3,"NUISANCE","PROWLER - TRESPASS",2014-08-24,-122.27825757,47.63561762,"disturbance"
2014000281884,"ASSISTANCE RENDERED","911",3,"NUISANCE","PROWLER - TRESPASS",2014-08-24,-122.28046254,47.6341293,"disturbance"
2014000281590,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS - OTHER",2014-08-23,-122.27711697,47.63666729,"drug"
2014000280600,"DUPLICATED OR CANCELLED BY RADIO","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS PERSON, VEHICLE, OR INCIDENT",2014-08-23,-122.2815785,47.63337181,"suspicious"
2014000280598,"ASSISTANCE RENDERED","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2014-08-23,-122.2815785,47.63337181,"suspicious"
2014000280595,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2014-08-23,-122.27712949,47.63575825,"suspicious"
2014000279205,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-08-22,-122.27714342,47.63455222,"traffic"
2014000277684,"ASSISTANCE RENDERED","911",2,"LIQUOR VIOLATIONS - MINOR","DISTURBANCE - NOISE",2014-08-20,-122.27669543,47.63664405,"disturbance"
2014000274344,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-08-18,-122.27669543,47.63664405,"suspicious"
2014000273935,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2014-08-17,-122.2799323,47.63215508,"prop.dmg"
2014000270278,"ASSISTANCE RENDERED","911",1,"UNKNOWN - COMPLAINT OF UNKNOWN NATURE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-08-15,-122.2821266,47.63337444,"disturbance"
2014000266879,"ASSISTANCE RENDERED","911",2,"TRESPASS","PROWLER - TRESPASS",2014-08-12,-122.28046254,47.6341293,"suspicious"
2014000264059,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-08-10,-122.27710074,47.63802564,"disturbance"
2014000264024,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-08-09,-122.27710074,47.63802564,"disturbance"
2014000260116,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2014-08-07,-122.27825757,47.63561762,"disturbance"
2014000257340,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","CRISIS COMPLAINT - GENERAL",2014-08-04,-122.27846051,47.63636327,"disturbance"
2014000257260,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-08-04,-122.27783309,47.63455619,"suspicious"
2014000253375,"ORAL WARNING GIVEN","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-08-01,-122.28079374,47.63804489,"disturbance"
2014000252737,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-08-01,-122.27712031,47.63638679,"traffic"
2014000250865,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-31,-122.27919598,47.63456684,"suspicious"
2014000250717,"DUPLICATED OR CANCELLED BY RADIO","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)",2014-07-30,-122.28200521,47.63577659,"theft"
2014000250613,"PHYSICAL ARREST MADE","911",1,"OBS - PROWLER - IP/JO","PROWLER - GENERAL",2014-07-30,-122.2807476,47.6333663,"disturbance"
2014000249297,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-07-29,-122.27711259,47.63332629,"traffic"
2014000246430,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","DISTURBANCE - OTHER",2014-07-27,-122.27710074,47.63802564,"disturbance"
2014000246317,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-07-27,-122.27711259,47.63332629,"traffic"
2014000242120,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2014-07-24,-122.27854527,47.63275098,"theft"
2014000241778,"INCIDENT LOCATED, PUBLIC ORDER RESTORED","911",1,"OBS - FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCE - FIGHT",2014-07-23,-122.27708786,47.63910349,"violence"
2014000240184,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2014-07-22,-122.27714342,47.63455222,"disturbance"
2014000238902,"REPORT WRITTEN (NO ARREST)","911",1,"DISTURBANCE","DISTURBANCE - OTHER",2014-07-21,-122.28046254,47.6341293,"disturbance"
2014000235881,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-19,-122.2821266,47.63337444,"suspicious"
2014000234856,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-18,-122.27901493,47.63911345,"suspicious"
2014000233972,"ASSISTANCE RENDERED","911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","MISCHIEF OR NUISANCE - GENERAL",2014-07-17,-122.27708786,47.63910349,"drug"
2014000233706,"REPORT WRITTEN (NO ARREST)","911",6,"OBS - SECONDARY - THEFT","THEFT - ALL OTHER",2014-07-17,-122.28062152,47.63215889,"theft"
2014000232650,"ASSISTANCE RENDERED","911",2,"TRESPASS","MISCHIEF OR NUISANCE - GENERAL",2014-07-16,-122.27710074,47.63802564,"suspicious"
2014000231921,"ASSISTANCE RENDERED","911",1,"SHOTS HEARD - IN PROGRESS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-16,-122.27710074,47.63802564,"violence"
2014000230399,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-14,-122.27708786,47.63910349,"disturbance"
2014000229581,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2014-07-14,-122.28021896,47.63696372,"disturbance"
2014000227822,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",4,"FIREWORKS (NO HAZARD)","DISTURBANCE - OTHER",2014-07-12,-122.27712491,47.63607252,"disturbance"
2014000227449,"ASSISTANCE RENDERED","911",2,"TRESPASS","DISTURBANCE - OTHER",2014-07-12,-122.27710074,47.63802564,"suspicious"
2014000226524,"ASSISTANCE RENDERED","911",1,"OBS - PROWLER - IP/JO","PROWLER - TRESPASS",2014-07-11,-122.27843979,47.63803331,"disturbance"
2014000225273,"ASSISTANCE RENDERED","ONVIEW",3,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-11,-122.27804293,47.6357628,"disturbance"
2014000223543,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-09,-122.27924249,47.63215149,"suspicious"
2014000223267,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2014-07-09,-122.27712031,47.63638679,"disturbance"
2014000218080,"ASSISTANCE RENDERED","911",3,"ALARM - AUDIBLE AUTOMOBILE (UNOCC/ANTI-THEFT)","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2014-07-05,-122.27710074,47.63802564,"theft"
2014000217045,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-07-05,-122.27919598,47.63456684,"disturbance"
2014000212602,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-07-01,-122.27712491,47.63607252,"disturbance"
2014000210753,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2014-06-30,-122.27854527,47.63275098,"theft"
2014000207365,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-28,-122.27961594,47.63803852,"suspicious"
2014000206920,"ASSISTANCE RENDERED","911",3,"NUISANCE","MISCHIEF OR NUISANCE - GENERAL",2014-06-27,-122.27804293,47.6357628,"disturbance"
2014000197292,"REPORT WRITTEN (NO ARREST)","911",6,"OBS - SECONDARY - THEFT","THEFT - CAR PROWL",2014-06-20,-122.27961594,47.63803852,"theft"
2014000189555,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-14,-122.27985981,47.63452937,"suspicious"
2014000189541,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-14,-122.28200521,47.63577659,"suspicious"
2014000186106,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-11,-122.27964326,47.63583689,"suspicious"
2014000184272,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"ANIMAL BITE","ANIMAL COMPLAINT - NOISE,STRAY,BITE",2014-06-10,-122.2815785,47.63337181,"disturbance"
2014000184115,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-10,-122.27902542,47.63509934,"suspicious"
2014000182965,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2014-06-09,-122.28128106,47.6341365,"theft"
2014000181214,"ASSISTANCE RENDERED","911",1,"OBS - FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCE - OTHER",2014-06-08,-122.2807784,47.63912291,"violence"
2014000178824,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-06-06,-122.27961594,47.63803852,"traffic"
2014000178812,"ASSISTANCE RENDERED","911",2,"HAZ - POTENTIAL THRT TO PHYS SAFETY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-06,-122.2807784,47.63912291,"suspicious"
2014000176868,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"ANIMAL - INJURED, DEAD HAZARD, OTHER","ASSIST OTHER AGENCY - COUNTY AGENCY",2014-06-04,-122.27712491,47.63607252,"disturbance"
2014000174110,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"HAZ - POTENTIAL THRT TO PHYS SAFETY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-02,-122.2815785,47.63337181,"suspicious"
2014000172954,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-06-01,-122.28046254,47.6341293,"suspicious"
2014000160884,"ASSISTANCE RENDERED","911",3,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS - OTHER",2014-05-22,-122.27919598,47.63456684,"drug"
2014000156418,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-05-19,-122.28082433,47.63574204,"traffic"
2014000152528,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT & RECOVERY",2014-05-16,-122.27710074,47.63802564,"theft"
2014000147665,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-05-12,-122.27919598,47.63456684,"disturbance"
2014000142459,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-05-08,-122.27843979,47.63803331,"suspicious"
2014000142498,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-05-08,-122.28200521,47.63577659,"suspicious"
2014000142058,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-05-08,-122.28082433,47.63574204,"suspicious"
2014000138640,"ASSISTANCE RENDERED","ONVIEW",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING TRAFFIC",2014-05-05,-122.2815785,47.63337181,"traffic"
2014000135573,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-05-02,-122.28079374,47.63804489,"suspicious"
2014000133826,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-05-01,-122.27712491,47.63607252,"suspicious"
2014000131036,"REPORT WRITTEN (NO ARREST)","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-04-29,-122.27902542,47.63509934,"suspicious"
2014000129327,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","ASSAULTS, OTHER",2014-04-27,-122.27712031,47.63638679,"violence"
2014000128456,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-04-27,-122.27825757,47.63561762,"disturbance"
2014000128424,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-04-27,-122.27825757,47.63561762,"disturbance"
2014000127223,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-04-25,-122.27825757,47.63561762,"disturbance"
2014000125812,"REPORT WRITTEN (NO ARREST)","911",5,"TRU - THEFT","THEFT - CAR PROWL",2014-04-24,-122.27713646,47.63515524,"theft"
2014000125478,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-04-24,-122.27842684,47.63911041,"suspicious"
2014000125462,"ASSISTANCE RENDERED","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-04-24,-122.28046254,47.6341293,"traffic"
2014000123547,"ASSISTANCE RENDERED","911",2,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2014-04-22,-122.27825757,47.63561762,"theft"
2014000116954,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2014-04-16,-122.27710074,47.63802564,"theft"
2014000115664,"REPORT WRITTEN (NO ARREST)","911",2,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2014-04-15,-122.27825757,47.63561762,"theft"
2014000113146,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-04-13,-122.27712031,47.63638679,"traffic"
2014000110448,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG) - GRAFFITI (INCLUDES GANG)",2014-04-11,-122.27846051,47.63636327,"prop.dmg"
2014000110310,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG) - GRAFFITI (INCLUDES GANG)",2014-04-11,-122.27964326,47.63583689,"prop.dmg"
