"CAD.Event.Number","Event.Clearance.Description","Call.Type","Priority","Initial.Call.Type","Final.Call.Type","Incident.Date","Blurred_Longitude","Blurred_Latitude","broad_category"
2014000248821,"REPORT WRITTEN (NO ARREST)","911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2014-07-29,-122.28433848,47.62343866,"prop.dmg"
2014000238188,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - NOISE",2014-07-21,-122.28304896,47.62191786,"violence"
2014000230544,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-07-15,-122.28158947,47.62010535,"disturbance"
2014000228607,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-07-13,-122.28224071,47.62083461,"traffic"
2014000226516,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-07-11,-122.28158947,47.62010535,"disturbance"
2014000226352,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-07-11,-122.28449029,47.62070471,"disturbance"
2014000196558,"ORAL WARNING GIVEN","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2014-06-19,-122.28158947,47.62010535,"disturbance"
2014000181113,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-06-07,-122.28158947,47.62010535,"disturbance"
2014000179942,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","PROWLER - TRESPASS",2014-06-07,-122.28056492,47.62001873,"suspicious"
2014000149884,"PROBLEM SOLVING PROJECT","911",2,"LEWD -  (EXPOSING, FLASHING)","MISCHIEF OR NUISANCE - GENERAL",2014-05-14,-122.2811368,47.61705036,"lewd"
2014000149018,"ASSISTANCE RENDERED","911",2,"TRESPASS","PROWLER - TRESPASS",2014-05-13,-122.28433848,47.62343866,"suspicious"
2014000147270,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING TRAFFIC",2014-05-12,-122.28456707,47.61761432,"traffic"
2014000126325,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-04-25,-122.2816141,47.6176553,"suspicious"
2014000122042,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"ASLT - REPORT FOR PERSON SHOT OR SHOT AT","HOMICIDE",2014-04-21,-122.2825726,47.61827779,"violence"
2014000121599,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"PROPERTY - DAMAGE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-04-21,-122.28433848,47.62343866,"prop.dmg"
2014000119496,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2014-04-19,-122.28168209,47.61881546,"disturbance"
2014000105111,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-04-06,-122.2811368,47.61705036,"disturbance"
2014000104626,"ASSISTANCE RENDERED","911",3,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-04-06,-122.28168209,47.61881546,"drug"
2014000097288,"ASSISTANCE RENDERED","911",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING TRAFFIC",2014-03-31,-122.28481231,47.61799937,"traffic"
2014000092934,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-03-27,-122.28307238,47.62124413,"suspicious"
2014000064800,"ORAL WARNING GIVEN","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","NARCOTICS - OTHER",2014-03-01,-122.28158947,47.62010535,"suspicious"
2014000061427,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2014-02-26,-122.28522584,47.61914976,"theft"
2014000054943,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2014-02-20,-122.28166649,47.620818,"theft"
2014000025668,"REPORT WRITTEN (NO ARREST)","911",6,"OBS - SECONDARY - THEFT","THEFT - CAR PROWL",2014-01-24,-122.2826444,47.61703071,"theft"
2014000020251,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-01-19,-122.28540068,47.61831384,"traffic"
2014000015096,"REPORT WRITTEN (NO ARREST)","911",6,"OBS - SECONDARY - THEFT","THEFT - CAR PROWL",2014-01-14,-122.28522584,47.61914976,"theft"
2013000438232,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-12-06,-122.28540068,47.61831384,"traffic"
2013000423162,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-11-22,-122.28056492,47.62001873,"suspicious"
2013000411478,"REPORT WRITTEN (NO ARREST)","911",2,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2013-11-13,-122.28168209,47.61881546,"theft"
2013000401348,"ASSISTANCE RENDERED","911",1,"OBS - ARSON - IP/JO","ARSON,BOMBS,EXPLO - BOMBS, EXPLO,LARGE FIREWORKS",2013-11-05,-122.28321871,47.61760896,"prop.dmg"
2013000400903,"REPORT WRITTEN (NO ARREST)","911",6,"OBS - SECONDARY - THEFT","THEFT - CAR PROWL",2013-11-04,-122.2846968,47.6225106,"theft"
2013000397240,"INCIDENT LOCATED, PUBLIC ORDER RESTORED","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2013-11-01,-122.28172881,47.61705184,"lewd"
2013000393982,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - CAR PROWL",2013-10-30,-122.28500553,47.62054,"theft"
2013000387626,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",6,"OBS - SECONDARY - THEFT","THEFT - CAR PROWL",2013-10-25,-122.28542797,47.61761161,"theft"
2013000367559,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-10-09,-122.2811368,47.61705036,"disturbance"
2013000345258,"ASSISTANCE RENDERED","911",1,"OBS - FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCE - OTHER",2013-09-22,-122.28433848,47.62343866,"violence"
2013000345210,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2013-09-22,-122.28433848,47.62343866,"disturbance"
2013000334871,"INCIDENT LOCATED, PUBLIC ORDER RESTORED","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - OTHER",2013-09-14,-122.28428586,47.61857952,"violence"
2013000326758,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-09-08,-122.28158947,47.62010535,"lewd"
2013000322004,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2013-09-05,-122.2816141,47.6176553,"disturbance"
2013000319309,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-09-03,-122.28522584,47.61914976,"disturbance"
2013000301124,"ORAL WARNING GIVEN","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2013-08-20,-122.2811368,47.61705036,"lewd"
2013000300302,"ASSISTANCE RENDERED","911",2,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-08-20,-122.28522584,47.61914976,"theft"
2013000291920,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-08-13,-122.28158947,47.62010535,"disturbance"
2013000282561,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2013-08-07,-122.28158947,47.62010535,"suspicious"
2013000280961,"PHYSICAL ARREST MADE","911",3,"NUISANCE","PROWLER - TRESPASS",2013-08-05,-122.28168209,47.61881546,"disturbance"
2013000273830,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-07-31,-122.28172881,47.61705184,"suspicious"
2013000250907,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2013-07-15,-122.2811368,47.61705036,"lewd"
2013000244675,"ASSISTANCE RENDERED","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - NOISE",2013-07-11,-122.28458553,47.61703719,"violence"
2013000232220,"REPORT WRITTEN (NO ARREST)","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","ROBBERY - STRONG ARM",2013-07-02,-122.28307238,47.62124413,"violence"
2013000223558,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2013-06-27,-122.28056492,47.62001873,"disturbance"
2013000203988,"ORAL WARNING GIVEN","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2013-06-12,-122.28158947,47.62010535,"disturbance"
2013000200660,"ASSISTANCE RENDERED","911",3,"ANIMAL - INJURED, DEAD HAZARD, OTHER","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-06-10,-122.28540068,47.61831384,"disturbance"
2013000198332,"REPORT WRITTEN (NO ARREST)","911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2013-06-09,-122.28429716,47.61980407,"theft"
2013000198161,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","PROWLER - TRESPASS, PARKS EXCLUSION",2013-06-08,-122.28158947,47.62010535,"suspicious"
2013000197889,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","DISTURBANCE - OTHER",2013-06-08,-122.28522584,47.61914976,"suspicious"
2013000194316,"ASSISTANCE RENDERED","ONVIEW",4,"REQUEST TO WATCH","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-06-06,-122.28158947,47.62010535,"suspicious"
2013000193535,"ORAL WARNING GIVEN","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2013-06-05,-122.28168209,47.61881546,"disturbance"
2013000172443,"REPORT WRITTEN (NO ARREST)","911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2013-05-22,-122.28263618,47.61760743,"theft"
2013000166369,"ORAL WARNING GIVEN","911",2,"BURN - RECKLESS BURNING","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-05-17,-122.28158947,47.62010535,"disturbance"
2013000166011,"ASSISTANCE RENDERED","911",2,"LIQUOR VIOLATIONS - MINOR","MISCHIEF OR NUISANCE - GENERAL",2013-05-17,-122.2855141,47.62251474,"disturbance"
2013000155324,"INCIDENT LOCATED, PUBLIC ORDER RESTORED","ONVIEW",3,"DISTURBANCE","DISTURBANCE - NOISE",2013-05-08,-122.28158947,47.62010535,"disturbance"
2013000154295,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO - THEFT/LOSS OF PLATES","AUTOMOBILES - AUTO THEFT",2013-05-08,-122.2826444,47.61703071,"theft"
2013000150125,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2013-05-05,-122.28158947,47.62010535,"prop.dmg"
2013000148683,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2013-05-04,-122.28158947,47.62010535,"disturbance"
2013000142000,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2013-04-28,-122.28458553,47.61703719,"prop.dmg"
2013000131555,"ASSISTANCE RENDERED","911",2,"HAZ - POTENTIAL THRT TO PHYS SAFETY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-04-19,-122.28307238,47.62124413,"suspicious"
2013000119322,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-04-09,-122.28056492,47.62001873,"prop.dmg"
2013000117186,"ASSISTANCE RENDERED","911",1,"OBS - ARSON - IP/JO","CRISIS COMPLAINT - GENERAL",2013-04-07,-122.28056492,47.62001873,"prop.dmg"
2013000111432,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-04-03,-122.28056492,47.62001873,"suspicious"
2013000111153,"ASSISTANCE RENDERED","911",1,"DISTURBANCE","CRISIS COMPLAINT - GENERAL",2013-04-03,-122.28056492,47.62001873,"disturbance"
2013000111098,"ASSISTANCE RENDERED","911",1,"OBS - PROWLER","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-04-02,-122.28056492,47.62001873,"suspicious"
2013000106531,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"DISTURBANCE","DISTURBANCE - OTHER",2013-03-30,-122.28307238,47.62124413,"disturbance"
2013000104951,"ASSISTANCE RENDERED","911",1,"OBS - PROWLER - IP/JO","PROWLER - GENERAL",2013-03-29,-122.28056492,47.62001873,"disturbance"
2013000073996,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - ALL OTHER",2013-03-04,-122.28172881,47.61705184,"theft"
2013000072249,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2013-03-02,-122.28158947,47.62010535,"suspicious"
2013000066787,"ASSISTANCE RENDERED","ONVIEW",7,"PREMISE CHECK, OFFICER INITIATED ONVIEW ONLY","DISTURBANCE - OTHER",2013-02-27,-122.28224071,47.62083461,"disturbance"
2013000047657,"PHYSICAL ARREST MADE","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","WEAPON, PERSON WITH - GUN",2013-02-10,-122.28158947,47.62010535,"suspicious"
2013000035362,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2013-01-31,-122.28307238,47.62124413,"suspicious"
2013000001510,"RADIO BROADCAST AND CLEAR","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - CAR PROWL",2013-01-02,-122.28500553,47.62054,"theft"
2012000433855,"ASSISTANCE RENDERED","911",2,"HAZ - POTENTIAL THRT TO PHYS SAFETY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-12-20,-122.28307238,47.62124413,"suspicious"
2012000428033,"REPORT WRITTEN (NO ARREST)","911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2012-12-15,-122.28168209,47.61881546,"theft"
2012000398195,"ASSISTANCE RENDERED","911",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING TRAFFIC",2012-11-20,-122.2855141,47.62251474,"traffic"
2012000386584,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-11-10,-122.28307238,47.62124413,"suspicious"
2012000365527,"REPORT WRITTEN (NO ARREST)","911",2,"TRESPASS","PROWLER - TRESPASS",2012-10-25,-122.28541433,47.61796272,"suspicious"
2012000321449,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2012-09-21,-122.28158947,47.62010535,"theft"
2012000316662,"ORAL WARNING GIVEN","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-09-18,-122.2825726,47.61827779,"traffic"
2012000314486,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"TRAFFIC - BLOCKING ROADWAY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-09-16,-122.2846968,47.6225106,"traffic"
2012000296479,"ORAL WARNING GIVEN","911",2,"TRESPASS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-09-03,-122.28468147,47.61780948,"suspicious"
2012000295980,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-09-03,-122.28158947,47.62010535,"lewd"
2012000292890,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-08-31,-122.28307238,47.62124413,"suspicious"
2012000276580,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","INTOX & LIQ VIOLS - MINORS (VIOLATIONS)",2012-08-19,-122.28449029,47.62070471,"disturbance"
2012000270635,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"BIAS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-08-15,-122.28168209,47.61881546,"disturbance"
2012000266919,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-08-12,-122.28172881,47.61705184,"traffic"
2012000266851,"ASSISTANCE RENDERED","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-08-12,-122.28166649,47.62081801,"traffic"
2012000260498,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-08-08,-122.28433848,47.62343866,"suspicious"
2012000257841,"ASSISTANCE RENDERED","ONVIEW",7,"PREMISE CHECK, OFFICER INITIATED ONVIEW ONLY","DISTURBANCE - OTHER",2012-08-06,-122.28158947,47.62010535,"disturbance"
2012000257413,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"LIQUOR VIOLATIONS - ADULT","DISTURBANCE - NOISE",2012-08-05,-122.28158947,47.62010535,"disturbance"
2012000255426,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2012-08-04,-122.28158947,47.62010535,"lewd"
2012000255321,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-08-04,-122.2826444,47.61703071,"suspicious"
2012000247217,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-07-29,-122.28172881,47.61705184,"traffic"
2012000245902,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-07-28,-122.28158947,47.62010535,"suspicious"
2012000237578,"ASSISTANCE RENDERED","911",1,"OBS - EXPLOSION - IP/JO","ARSON,BOMBS,EXPLO - BOMBS, EXPLO,LARGE FIREWORKS",2012-07-22,-122.28449029,47.62070471,"disturbance"
2012000236088,"ASSISTANCE RENDERED","911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS - OTHER",2012-07-21,-122.28307238,47.62124413,"drug"
2012000235662,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","ALARM-VEHICLE ALARMS",2012-07-21,-122.28158947,47.62010535,"suspicious"
2012000234165,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - ALL OTHER",2012-07-20,-122.2826764,47.62010671,"theft"
2012000230847,"ASSISTANCE RENDERED","ONVIEW",3,"LIQUOR VIOLATIONS - ADULT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-07-17,-122.28158947,47.62010535,"disturbance"
2012000230087,"ASSISTANCE RENDERED","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-07-17,-122.28336596,47.61837238,"suspicious"
2012000223633,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS - OTHER",2012-07-12,-122.2811368,47.61705036,"drug"
2012000217870,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-07-08,-122.28168542,47.62024854,"traffic"
2012000215708,"ORAL WARNING GIVEN","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","PROWLER - TRESPASS, PARKS EXCLUSION",2012-07-06,-122.28158947,47.62010535,"suspicious"
2012000208370,"ASSISTANCE RENDERED","ONVIEW",7,"PREMISE CHECK, OFFICER INITIATED ONVIEW ONLY","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2012-07-01,-122.28158947,47.62010535,"disturbance"
2012000203800,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2012-06-28,-122.28433848,47.62343866,"theft"
2012000202529,"ASSISTANCE RENDERED","911",5,"TRU - THEFT","THEFT - ALL OTHER",2012-06-27,-122.28433848,47.62343866,"theft"
2012000201850,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2012-06-27,-122.28158947,47.62010535,"disturbance"
2012000200419,"ASSISTANCE RENDERED","911",4,"FIREWORKS (NO HAZARD)","DISTURBANCE - NOISE",2012-06-25,-122.28158947,47.62010535,"disturbance"
2012000195437,"ORAL WARNING GIVEN","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2012-06-22,-122.28158947,47.62010535,"disturbance"
2012000194098,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2012-06-21,-122.28158947,47.62010535,"disturbance"
2012000181812,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2012-06-11,-122.28322244,47.61703225,"theft"
2012000180308,"ORAL WARNING GIVEN","ONVIEW",2,"LIQUOR VIOLATIONS - MINOR","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2012-06-09,-122.28158947,47.62010535,"disturbance"
2012000177759,"ORAL WARNING GIVEN","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","PROWLER - TRESPASS, PARKS EXCLUSION",2012-06-07,-122.28158947,47.62010535,"disturbance"
2012000177465,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-06-07,-122.28168542,47.62024854,"disturbance"
2012000174985,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LIQUOR VIOLATIONS - MINOR","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2012-06-05,-122.28433848,47.62343866,"disturbance"
2012000171787,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","PROWLER - TRESPASS, PARKS EXCLUSION",2012-06-03,-122.28137538,47.62040559,"suspicious"
2012000167124,"PHYSICAL ARREST MADE","911",1,"OBS WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)","WEAPON, PERSON WITH - GUN",2012-05-30,-122.2846968,47.6225106,"violence"
2012000155572,"ASSISTANCE RENDERED","911",2,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2012-05-20,-122.2855141,47.62251474,"prop.dmg"
2012000152271,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-05-17,-122.28449029,47.62070471,"suspicious"
2012000138974,"PHYSICAL ARREST MADE","911",1,"OBS - ARSON - IP/JO","ARSON, BOMBS, EXPLO - ARSON",2012-05-06,-122.28433848,47.62343866,"prop.dmg"
2012000116502,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2012-04-16,-122.28158947,47.62010535,"suspicious"
2012000113187,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2012-04-13,-122.28168542,47.62024854,"disturbance"
2012000109478,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2012-04-10,-122.28546054,47.62012396,"theft"
